gene_id,gene_name,freq_high_load,freq_other,participation
2151,ymfA,0.9994734070563455,0.1482273294138607,28.998070492118366
2181,mglC,0.9994734070563455,0.9971494744343489,54.99880210123701
2191,katE,1.0,0.9939426331729913,54.998683249227724
2193,leuE,0.9994734070563455,0.9880634241938357,53.98844178665542
2212,csgE,0.9984202211690363,0.9804026367361482,54.674027577199936
2215,csgG,0.9994734070563455,0.9834313201496526,54.643232030282626
2223,ydjE,0.9994734070563455,0.8211295207553893,40.999859791720496
2224,ydjK,1.0,0.20933547122750756,32.99749481097528
2249,opgE,0.9994734070563455,0.9941207910208445,54.95965649767408
2250,hybE,0.9957872564507636,0.9975057901300552,54.985679286558835
2285,rsxC,0.8694049499736703,0.9110992339212542,53.79250632290045
2295,cfa,0.9989468141126909,0.9967931587386424,54.98883452239577
2312,otsA,0.8251711427066877,0.963121325494388,49.954778357884656
2317,yccM,0.9973670352817272,0.9878852663459825,53.750269066699296
2373,mfd,1.0,0.9912702654551933,54.993469236439346
2375,yddH,0.9473407056345445,0.3855335827543203,46.969695009874656
2376,mog,1.0,0.9998218421521468,55.0
2378,nhoA,0.9957872564507636,0.9796900053447354,53.97392454171861
2386,ynfM,0.9989468141126909,0.9862818457153038,53.9973174663292
241,hdhA,0.9989468141126909,0.9932300017815785,54.99879828725931
2419,ydjF,1.0,0.8250489934081596,41.99981702914487
2421,gstB,1.0,0.9959023694993765,54.958026140447686
2459,yeiL,0.6313849394418115,0.9910921076073401,54.11107910792802
2463,hxpB,0.9994734070563455,0.996436843042936,54.99916845015872
2466,wecA,1.0,0.9996436843042936,54.99865141601318
2506,yddG,0.9968404423380727,0.9812934259754142,54.95956430638131
2507,ydeP,0.9963138493944181,0.9488686976661322,52.866754734912185
2517,uspF,0.9989468141126909,0.9916265811508997,54.97447785210899
2522,yfaL,0.9994734070563455,0.9798681631925886,51.999118500661226
2539,ydiM,1.0,0.9659718510600392,53.99071464832969
2542,ycfZ,0.9989468141126909,0.3684304293604133,45.942789910739556
2551,dosP,0.9531332280147446,0.9618742205594156,51.914335640442886
2595,yehB,0.9989468141126909,0.9479779084268662,48.66494246740382
2597,yciQ,0.9942074776197999,0.7268840192410476,34.59436646854043
260,pdxI,0.9978936282253817,0.950472118296811,51.09271177600848
2605,icd,1.0,0.9996436843042936,54.99738096603721
2607,gadA,0.7051079515534492,0.7635845358988064,40.50421543846336
2623,atoC,0.9994734070563455,0.19276679137716016,33.99964043455998
2626,ybjS,1.0,0.998218421521468,54.997670122827
2628,ybhD,0.9994734070563455,0.9768394797790843,52.67625833393517
2642,mdtB,0.9994734070563455,0.9944771067165509,54.99801695744187
2650,narZ,1.0,0.9878852663459825,54.97256676743759
2659,purT,1.0,0.9907357919116337,54.98680049010644
2672,ydeO,0.9436545550289626,0.949581329057545,53.83999419514062
2675,yejA,1.0,0.9588455371459113,52.99804990610165
2680,ariR,0.9884149552395998,0.37270621770889006,48.43599989906147
2681,ycgZ,0.9936808846761453,0.3805451630144308,48.58887516808238
2691,sdaB,1.0,0.9983965793693212,54.99981006594673
2741,speG,0.9973670352817272,0.9868163192588634,53.97559996694791
2761,ybhJ,1.0,0.96490290397292,53.94398936195958
2792,yfaQ,0.9994734070563455,0.36593621949046856,47.999199570773065
2837,sdiA,0.9989468141126909,0.9791555318011759,54.95250101826449
2838,uvrY,0.9978936282253817,0.9903794762159273,54.996144649335115
2839,mdtJ,0.9968404423380727,0.982006057366827,54.98485128555739
2850,dgcZ,0.9947340705634544,0.9294494922501336,51.957766244125686
2873,ompN,0.9973670352817272,0.40138963121325494,49.968733283633384
2876,ydjI,1.0,0.8111526812756102,39.99412899294305
2890,ybhM,0.9826224328593997,0.9330126492071976,48.95716237218059
2900,shiA,0.9968404423380727,0.9567076429716729,51.994624618301195
2908,osmB,0.9989468141126909,0.9985747372171744,54.99999314361692
2912,kch,0.9994734070563455,0.9921610546944593,54.997730692493036
2926,ydhV,0.9994734070563455,0.9902013183680741,54.99317402241657
2927,fumD,0.9978936282253817,0.9816497416711206,54.96719437384054
2947,ydjJ,0.9994734070563455,0.8002850525565651,40.330217397297496
30,rihB,0.9989468141126909,0.9980402636736149,54.98219762796348
3015,ydeN,0.9973670352817272,0.9609834313201496,54.91196733667311
3043,ydeM,0.9978936282253817,0.39836094779975056,50.94542732433615
3058,mppA,0.9984202211690363,0.9916265811508997,54.98601201549615
3068,yegI,0.9984202211690363,0.9039729200071264,51.90260394901115
3070,yegS,1.0,0.9830750044539462,53.9972119136064
3072,yegX,0.9931542917324908,0.9770176376269375,52.998826309324386
3079,yegH,0.9989468141126909,0.9978621058257616,54.999689001814
3095,pdeI,0.9752501316482359,0.9836094779975058,52.99224250767061
3099,yaiP,0.8436018957345972,0.35649385355424906,43.28733470503096
3116,yehD,0.9984202211690363,0.40192410475681456,49.63517907733911
312,tyrP,0.631911532385466,0.9891323712809549,54.10568553103207
3120,rspB,0.9968404423380727,0.37466595403527525,45.97618932428933
3145,safA,0.9910479199578726,0.9061108141813647,51.911554697284714
3159,ydiV,0.9989468141126909,0.9976839479779084,54.996049708353546
3193,yfbL,0.9989468141126909,0.27169071797612687,35.996078498483044
3202,ybhI,0.9968404423380727,0.9682879030821308,51.337559286067425
3204,yehC,0.9973670352817272,0.9670407981471584,53.642742134431685
3207,bluF,0.9499736703528173,0.38303937288437556,48.532991686071156
3208,yeeO,0.9931542917324908,0.3819704257972564,48.97170696785272
3211,ptrB,1.0,0.9930518439337253,54.99012013288739
3213,yaiO,0.9331226961558715,0.36522358809905575,45.67946396805246
3214,dsdA,0.9799894681411269,0.9581329057544985,53.92330881662725
3220,ycjO,0.9984202211690363,0.9404952788170319,50.97476424615919
3222,wcaE,0.9994734070563455,0.9294494922501336,50.73262110317891
3236,ycjY,0.9957872564507636,0.9449492250133619,49.94489081804326
3238,gatD,0.9915745129015271,0.9319437021200784,51.98859973881817
3245,ompG,0.9989468141126909,0.9615179048637092,52.995684160381444
3246,ycjM,0.9989468141126909,0.274541243541778,38.81415990757246
3257,wcaM,0.9915745129015271,0.9620523784072689,51.70838452223615
3258,yehH,0.39441811479726174,0.050418670942455016,4.018800756480142
3261,wcaF,0.9978936282253817,0.9659718510600392,52.75504574651804
3264,ydeS,0.9652448657187994,0.7525387493319081,45.802239812918565
3275,ydeQ,0.9836756187467088,0.7830037413148049,51.40828991988457
3277,ycjP,0.9973670352817272,0.9458400142526279,51.984323730026325
3283,yecR,0.9963138493944181,0.9367539640121147,52.789130579370266
3284,rcsA,0.9984202211690363,0.9923392125423125,54.78356660918544
3286,wcaD,0.631911532385466,0.9586673792980581,50.87937690595193
3287,dgcJ,0.9984202211690363,0.9577765900587921,52.998554225642756
3289,ycjW,0.9989468141126909,0.9624086941029752,52.9982810308249
3294,ynfE,0.9273301737756714,0.9061108141813647,42.9936599004213
3295,yehI,0.9936808846761453,0.9561731694281133,49.62732143439519
3297,dgcQ,0.6298051606108478,0.9494031712096918,50.678492824958944
3299,wza,1.0,0.9716729021913415,52.990970890390486
3311,pdeA,0.6124275934702474,0.9736326385177267,51.01209313696133
332,bioD,0.9989468141126909,0.9877071084981294,54.95677293134099
3322,ycjN,0.9957872564507636,0.36433279885978975,46.99265066614959
3323,gatR,1.0,0.9941207910208445,54.992738631633785
3328,cdgI,0.9994734070563455,0.9926955282380189,54.46125506801352
3332,dgcM,0.9947340705634544,0.9834313201496526,53.705456392140356
3333,gatB,0.9926276987888363,0.9458400142526279,51.99200416091764
3334,gatA,0.9926276987888363,0.99554605380367,54.99346127653239
3343,yehA,0.9984202211690363,0.40887226082308925,49.981337389043816
3348,gatZ,0.9926276987888363,0.9919828968466061,54.978923873818594
3351,ydeR,0.990521327014218,0.30571886691608763,42.56487772435209
336,arnB,1.0,0.9980402636736149,54.99884245418769
3365,glmU_1,0.8920484465508162,0.04578656689827187,19.329144770845804
3366,ydcC,0.40705634544497105,0.016568679850347406,5.668588389208223
3383,chbC,0.9989468141126909,0.9821842152146802,52.9887302987335
3391,ydhY,0.9989468141126909,0.9861036878674505,54.98132807013267
3397,ycjV,0.9462875197472354,0.96044895777659,51.997455342994954
3402,pgaB,0.995260663507109,0.7822911099233921,37.555136145604024
3414,ymjC,0.9978936282253817,0.9720292178870479,50.98715599382758
3426,pgaD,0.9973670352817272,0.8417958311063602,41.69421318374686
3427,pgaC,0.9957872564507636,0.832531623017994,40.60384040227504
3430,ugd,0.9915745129015271,0.9392481738820595,49.720177194584764
3437,,0.7019483938915219,0.706574024585783,30.494127846270718
344,gdhA,0.9994734070563455,0.9942989488686976,54.99903051453891
345,selD,0.9984202211690363,0.9704257972563691,54.93815773246376
347,pncA,1.0,0.9992873686085872,55.0
3476,yeeL,0.7388098999473407,0.9490468555139854,49.9865851915761
3482,emrE,0.9984202211690363,0.7719579547479066,39.84025160717739
3484,irp1,0.981042654028436,0.1733475859611616,31.929084157396296
3500,,0.995260663507109,0.6055585248530198,31.953854714539485
3503,pgaA,0.9968404423380727,0.8095492606449314,37.9218871544937
3508,dgcT,0.9662980516061085,0.6470693034028149,34.54046292523303
3509,ybcL,0.9978936282253817,0.2553001959736326,35.63664931245663
3528,ydfJ,0.6298051606108478,0.9465526456440406,51.100849047709794
3538,fimD_1,0.37282780410742494,0.6718332442544094,37.68998214316025
3539,ybcM,0.9942074776197999,0.24817388205950472,34.643374125123444
355,gorA,1.0,0.9998218421521468,55.0
3562,prrA,0.9547130068457083,0.6043114199180474,30.955351059620316
3586,irp2,0.9826224328593997,0.17495100659184037,32.16587669676524
3596,yfiR,0.9968404423380727,0.6778906110814181,28.998454714198356
3600,mexA,0.9973670352817272,0.6762871904507394,28.999866384750447
3620,fimA,0.9015271195365983,0.26438624621414575,37.15414665370628
3621,nimR_1,0.9784096893101633,0.04632104044183146,17.990507546720877
3633,tonB,0.9515534491837809,0.06556208800997684,20.442152355833528
3634,ydfD,0.7972617166929963,0.8704792446107251,41.90342330562703
3635,,0.4518167456556082,0.2145020488152503,29.35127593655755
3636,dicB,0.7898894154818326,0.8742205594156423,45.45629433478693
3638,rusA_3,0.765666140073723,0.9527881703189025,47.788319160865015
364,phrB,0.9984202211690363,0.994655264564404,54.99823948127503
3644,mexB_1,0.9968404423380727,0.675930874755033,28.997046661414828
3645,emrK_1,0.7398630858346498,0.04471761981115268,16.984114466902582
3669,psuK,0.9820958399157451,0.06538393016212364,20.0
3677,,0.9499736703528173,0.1027970782112952,20.832398549654336
3699,,0.9641916798314902,0.14145733119543916,29.574479650587396
3705,focC,0.3902053712480253,0.6734366648850882,42.88450651718414
3706,,0.9515534491837809,0.07357919116337075,17.60111556465067
3716,insI1,0.6419167983149026,0.8075895243185462,36.19297322673378
3720,tnpC,0.129015271195366,0.7188669160876536,19.276604070307048
3723,torS,0.9989468141126909,0.9910921076073401,54.10083287376658
3734,,0.9389152185360716,0.7395332264386246,31.3788019283843
3745,bdcR,0.44813059505002634,0.9540352752538749,41.9759734432062
3779,int,0.8999473407056345,0.6638161411010155,20.087337177470346
3787,,0.9799894681411269,0.04863709246392304,18.998807361169476
3798,rfbB,0.7883096366508688,0.2059504721182968,30.883106686257292
3809,rfbA,0.7482885729331227,0.13326207019419206,25.665528978022056
3818,rfbD,0.775144813059505,0.1382504899340816,26.031180382321764
3819,emrB_1,0.7072143233280674,0.03509709602707999,12.990706729781534
3829,cysH_2,0.9483938915218536,0.5993230001781579,30.423649971190255
3831,dpnA,0.27224855186940494,0.7806876892927134,34.494158070790945
3833,recE,0.5681937862032649,0.13433101728131125,19.42851474677386
3844,rbsK_2,0.9389152185360716,0.05576340637805095,16.603899479164944
3861,dnaJ_2,0.7340705634544498,0.2811330839123463,39.31490100041921
3895,,0.785676671932596,0.08230892570817744,12.87107543127205
3897,yedK,0.5787256450763559,0.9426331729912703,46.85364407291619
3919,cirA_2,0.8967877830437072,0.6841261357562801,23.451373119067846
3941,fepC_2,0.8867825171142707,0.02244788882950294,12.193676532850024
3944,essD,0.6893101632438126,0.33564938535542493,45.88417007431501
3951,pqqL,0.9973670352817272,0.9388918581863531,52.37864327051547
3998,uidC,0.770405476566614,0.9595581685373241,50.6345174860378
4001,,0.06266456029489205,0.654373775164796,20.051869130914728
4013,mngB,0.4086361242759347,0.28238018884731875,25.997470986241513
4028,uidB,0.630858346498157,0.9686442187778371,51.763713161544004
