,131,357,80,1193,550,14,404,73,127,583,504,5292,144,141,998,95,12,32,335,11,1804,152,517,328,200,297,678,442,675,16,21,29,33,25,3,17,1967,23,655,300,245,6,10,34,648,59,62,405,69,393,501
131,0.02036756476869129,0.08294099822063304,0.17662005419727972,0.19635917229734495,0.1830434338782386,0.18458169977164612,0.18275069716618686,0.17797677950069607,0.17979049499167563,0.15520980282302646,0.1622520991416982,0.16231122522572974,0.17569135729996474,0.17677303706531222,0.17961108687088886,0.18020355885272868,0.18932945939508972,0.4846158563650641,0.49234853562204406,0.49145107226911194,0.49856399009485447,0.5047510707735221,0.554200900502622,0.5507667325298891,0.5633254244632526,0.5594129774809004,0.5639326598014279,0.5557380331669929,0.5632229556721872,0.5330426603726871,0.531723705972945,0.531944909634555,0.5508469052298847,0.5556955187644824,0.5582209244569215,0.5563870180421431,0.55948182770247,0.5423753989790844,0.498170634204974,0.517409479888249,0.5205656418222978,0.4903831309785817,0.49778276955562084,0.5063985111740773,0.3834544820528519,0.4007307512528264,0.40676211993447975,0.44254219098734954,0.4540297983360644,0.4787911878404613,0.4709140005208261
357,0.08294099822063306,0.00035896549832813797,0.16473429209008592,0.18447341019015112,0.17115767177104474,0.17269593766445232,0.170864935058993,0.16609101739350224,0.16790473288448177,0.14332404071583263,0.15036633703450433,0.15042546311853586,0.16380559519277085,0.16488727495811836,0.167725324763695,0.16831779674553485,0.17744369728789586,0.47273009425787027,0.4804627735148503,0.4795653101619181,0.4866782279876606,0.49286530866632816,0.5423151383954281,0.5388809704226952,0.5514396623560587,0.5475272153737064,0.5520468976942341,0.5438522710597989,0.5513371935649933,0.5211568982654933,0.5198379438657512,0.520059147527361,0.5389611431226908,0.5438097566572886,0.5463351623497277,0.5445012559349491,0.5475960655952761,0.5304896368718904,0.48628487209778015,0.5055237177810552,0.5086798797151039,0.47849736887138783,0.48589700744842707,0.49451274906688353,0.371568719945658,0.38884498914563265,0.39487635782728586,0.43065642888015565,0.44214403622887055,0.46690542573326754,0.4590282384136323
80,0.17662005419727977,0.16473429209008592,0.0020392162400894647,0.09517787065137953,0.08186213223227315,0.08340039812568073,0.08156939552022141,0.11982920888252241,0.12164292437350192,0.13512747061033414,0.1243713171259593,0.12443044320999085,0.12629432663894494,0.12737600640429245,0.13021405620986906,0.1308065281917089,0.1399324287340699,0.507040939763889,0.5147736190208692,0.5138761556679369,0.5209890734936794,0.527176154172347,0.5766259839014469,0.5731918159287139,0.5857505078620774,0.5818380608797252,0.5863577432002529,0.5781631165658176,0.585648039071012,0.5554677437715121,0.5541487893717701,0.55436999303338,0.5732719886287098,0.5781206021633072,0.5806460078557464,0.5788121014409681,0.581906911101295,0.5648004823779093,0.5205957176037989,0.5398345632870741,0.5429907252211227,0.5128082143774065,0.5202078529544458,0.5288235945729022,0.40587956545167675,0.42315583465165146,0.42918720333330473,0.46496727438617436,0.4764548817348893,0.5012162712392862,0.4933390839196511
1193,0.19635917229734495,0.18447341019015112,0.09517787065137953,0.0,0.019198814457814906,0.014741365131888026,0.014708803077215041,0.1395683269825876,0.14138204247356714,0.15486658871039935,0.14411043522602449,0.14416956131005604,0.14603344473901014,0.14711512450435765,0.14995317430993427,0.1505456462917741,0.15967154683413515,0.5267800578639542,0.5345127371209342,0.5336152737680021,0.5407281915937446,0.5469152722724122,0.5963651020015122,0.5929309340287792,0.6054896259621427,0.6015771789797904,0.6060968613003181,0.597902234665883,0.6053871571710772,0.5752068618715772,0.5738879074718352,0.5741091111334451,0.593011106728775,0.5978597202633724,0.6003851259558116,0.5985512195410332,0.6016460292013601,0.5845396004779746,0.5403348357038641,0.5595736813871394,0.5627298433211879,0.5325473324774719,0.5399469710545111,0.5485627126729675,0.42561868355174204,0.44289495275171664,0.44892632143336986,0.48470639248623965,0.4961939998349545,0.5209553893393516,0.5130782020197163
550,0.1830434338782386,0.17115767177104474,0.08186213223227315,0.019198814457814906,0.0,0.007421341932116114,0.005590339326656794,0.1262525885634812,0.1280663040544608,0.14155085029129294,0.1307946968069181,0.13085382289094966,0.13271770631990376,0.13379938608525127,0.13663743589082789,0.13722990787266773,0.14635580841502877,0.5134643194448478,0.521196998701828,0.5202995353488957,0.5274124531746383,0.5335995338533058,0.5830493635824059,0.5796151956096728,0.5921738875430363,0.5882614405606841,0.5927811228812119,0.5845864962467766,0.5920714187519709,0.5618911234524709,0.5605721690527289,0.5607933727143387,0.5796953683096685,0.5845439818442661,0.5870693875367051,0.5852354811219267,0.5883302907822537,0.5712238620588681,0.5270190972847578,0.5462579429680329,0.5494141049020815,0.5192315940583655,0.5266312326354047,0.535246974253861,0.41230294513263566,0.42957921433261026,0.4356105830142634,0.4713906540671332,0.4828782614158481,0.5076396509202451,0.49976246360060983
14,0.18458169977164615,0.17269593766445232,0.08340039812568074,0.014741365131888026,0.007421341932116114,0.004634056799037944,0.002962449838051976,0.1277908544568888,0.12960456994786837,0.14308911618470055,0.1323329627003257,0.13239208878435724,0.13425597221331137,0.13533765197865885,0.13817570178423547,0.13876817376607536,0.14789407430843635,0.5150025853382555,0.5227352645952354,0.5218378012423033,0.5289507190680459,0.5351377997467134,0.5845876294758133,0.5811534615030804,0.5937121534364439,0.5897997064540917,0.5943193887746193,0.5861247621401843,0.5936096846453784,0.5634293893458785,0.5621104349461364,0.5623316386077463,0.5812336342030762,0.5860822477376736,0.5886076534301128,0.5867737470153344,0.5898685566756613,0.5727621279522757,0.5285573631781653,0.5477962088614405,0.5509523707954891,0.520769859951773,0.5281694985288122,0.5367852401472687,0.41384121102604327,0.4311174802260178,0.4371488489076711,0.47292891996054087,0.4844165273092557,0.5091779168136527,0.5013007294940175
404,0.18275069716618686,0.17086493505899297,0.08156939552022141,0.014708803077215041,0.005590339326656794,0.002962449838051976,0.0001857128995868725,0.1259598518514295,0.12777356734240902,0.14125811357924123,0.13050196009486636,0.13056108617889792,0.13242496960785205,0.13350664937319953,0.13634469917877615,0.136937171160616,0.14606307170297703,0.5131715827327962,0.5209042619897762,0.5200067986368441,0.5271197164625865,0.5333067971412541,0.5827566268703541,0.5793224588976211,0.5918811508309845,0.5879687038486323,0.5924883861691601,0.584293759534725,0.5917786820399191,0.5615983867404191,0.5602794323406771,0.5605006360022871,0.579402631597617,0.5842512451322144,0.5867766508246535,0.584942744409875,0.5880375540702021,0.5709311253468162,0.526726360572706,0.5459652062559811,0.5491213681900299,0.5189388573463138,0.526338495923353,0.5349542375418094,0.412010208420584,0.42928647762055855,0.43531784630221176,0.4710979173550816,0.4825855247037964,0.5073469142081934,0.4994697268885583
73,0.17797677950069607,0.1660910173935022,0.11982920888252241,0.1395683269825876,0.1262525885634812,0.12779085445688879,0.12595985185142947,0.008496770675225147,0.104391881994807,0.13648419591375047,0.12572804242937566,0.12578716851340715,0.1276510519423613,0.12873273170770874,0.1315707815132854,0.13216325349512525,0.14128915403748626,0.5083976650673053,0.5161303443242854,0.5152328809713533,0.5223457987970958,0.5285328794757633,0.5779827092048634,0.5745485412321303,0.5871072331654937,0.5831947861831415,0.5877144685036693,0.5795198418692341,0.5870047643744284,0.5568244690749284,0.5555055146751864,0.5557267183367963,0.574628713932126,0.5794773274667236,0.5820027331591627,0.5801688267443842,0.5832636364047112,0.5661572076813256,0.5219524429072153,0.5411912885904904,0.5443474505245393,0.514164939680823,0.5215645782578621,0.5301803198763185,0.4072362907550932,0.42451255995506776,0.430543928636721,0.4663239996895908,0.4778116070383056,0.5025729965427026,0.4946958092230674
127,0.1797904949916756,0.16790473288448177,0.12164292437350192,0.14138204247356714,0.1280663040544608,0.12960456994786837,0.12777356734240905,0.104391881994807,0.0043791594002708534,0.13829791140473,0.12754175792035516,0.12760088400438668,0.12946476743334082,0.1305464471986883,0.13338449700426494,0.13397696898610478,0.1431028695284658,0.5102113805582849,0.5179440598152649,0.5170465964623329,0.5241595142880754,0.5303465949667429,0.5797964246958427,0.5763622567231098,0.5889209486564733,0.5850085016741211,0.5895281839946488,0.5813335573602137,0.5888184798654079,0.558638184565908,0.5573192301661659,0.5575404338277758,0.5764424294231058,0.5812910429577031,0.5838164486501423,0.5819825422353638,0.5850773518956908,0.5679709231723051,0.5237661583981947,0.5430050040814699,0.5461611660155186,0.5159786551718025,0.5233782937488417,0.5319940353672981,0.40905000624607263,0.42632627544604734,0.4323576441277006,0.46813771518057035,0.4796253225292852,0.5043867120336821,0.4965095247140469
583,0.15520980282302643,0.14332404071583263,0.13512747061033414,0.15486658871039935,0.14155085029129294,0.14308911618470055,0.14125811357924126,0.13648419591375047,0.13829791140473,0.0062348917074317506,0.12075951555475255,0.1208186416387841,0.1341987737130191,0.1352804534783666,0.13811850328394323,0.13871097526578308,0.14783687580814409,0.48563068838963575,0.4933633676466157,0.4924659042936837,0.4995788221194261,0.5057659027980936,0.5552157325271937,0.5517815645544607,0.5643402564878242,0.5604278095054719,0.5649474918259997,0.5567528651915646,0.5642377876967587,0.5340574923972587,0.5327385379975167,0.5329597416591267,0.5518617372544564,0.556710350789054,0.5592357564814932,0.5574018500667148,0.5604966597270415,0.5433902310036561,0.4991854662295456,0.5184243119128208,0.5215804738468693,0.49139796300315336,0.49879760158019254,0.507413343198649,0.3844693140774235,0.4017455832773981,0.40777695195905134,0.44355702301192124,0.45504463036063597,0.4798060198650331,0.47192883254539786
504,0.16225209914169816,0.15036633703450436,0.12437131712595928,0.14411043522602449,0.1307946968069181,0.1323329627003257,0.1305019600948664,0.1257280424293756,0.12754175792035516,0.12075951555475255,0.0015471705340688534,0.0013387590016612494,0.12344262022864427,0.12452429999399174,0.12736234979956837,0.12795482178140824,0.13708072232376925,0.49267298470830745,0.5004056639652875,0.4995082006123554,0.5066211184380979,0.5128081991167655,0.5622580288458653,0.5588238608731323,0.5713825528064959,0.5674701058241437,0.5719897881446713,0.5637951615102362,0.5712800840154304,0.5410997887159305,0.5397808343161885,0.5400020379777984,0.5589040335731281,0.5637526471077257,0.5662780528001649,0.5644441463853864,0.5675389560457132,0.5504325273223277,0.5062277625482173,0.5254666082314925,0.5286227701655412,0.498440259321825,0.5058398978988642,0.5144556395173207,0.39151161039609517,0.4087878795960698,0.4148192482777231,0.4505993193305929,0.46208692667930773,0.48684831618370467,0.47897112886406945
